,Datetime,Tweet Id,Text,Username,rate
87,2021-08-12 14:01:01+00:00,1.42582E+18,"This is from our US Volunteer Training __ow To Honor Your Neighbors_ Dignity When Donating.""
 
Missed it? Click the link to go watch now: https://t.co/yqrmezkU2l.
 
Spanish subtitled version available on our blog: https://t.co/blBAWvcoZY.
 
#hopeworldwide #hopeww https://t.co/VxSmMjVmet",HOPEworldwide,2
88,2021-08-11 14:00:51+00:00,1.42546E+18,"Do the best you can every day _ that is more than enough.

We are focused on mental health this month and thought this was a great reminder to just be content with your best! No need to stress over what you can__ change.

Quote: justfortoday.i on Instagram

#hopeworldwide #hopeww https://t.co/V5VcwH5jbo",HOPEworldwide,2
89,2021-08-08 14:00:26+00:00,1.42437E+18,"Small progress is still progress _ keep going!

This month we are focusing on mental health! It__ important to remember to have patience in the process of working on your mental health.

We hope this reminder helps you!

Quote: justfortoday.i on Instagram

#hopeworldwide #hopeww https://t.co/937BDptYgW",HOPEworldwide,2
90,2021-08-07 14:00:44+00:00,1.42401E+18,"Check out this testimony from HVC Mexico 2021:
 
__ am super grateful to God for being able to be part of HVC Mexico and to serve this year in my country. I learned a lot of things, and God did really transform my heart in many ways._ - Daniel Arroyo

#hopeww #hvc #hopeworldwide https://t.co/kggGySOjDy",HOPEworldwide,3
91,2021-08-05 14:09:12+00:00,1.42328E+18,"In our recent interview with some of our HOPEww NYAC members, Mikel Perez shared this insight about the concept of empowering versus one-way giving.

Full video: https://t.co/g0RtAdy3yC

Want to support NYAC? Check out their fundraisers here: https://t.co/gewYV7eTPW
#nyac #hopeww https://t.co/3iN5bFdcQh",HOPEworldwide,3
92,2021-08-02 16:00:14+00:00,1.42223E+18,"__Even the simplest things can bring joy to so many.__
 
This is such a great example of serving your community in a creative way! Share this with someone who brings you joy!
 
Video credit: Thrive Global
 
#hopeww #hopeworldwide #dogood #bringjoy https://t.co/VSZrwO9dOo",HOPEworldwide,3
93,2021-08-01 16:00:02+00:00,1.42186E+18,"We had an incredible interview with a few of our #hopeww NYAC members, and Katrina Arcellena shared this insight about the power of our words.
 
Check out the full video here: https://t.co/g0RtAdPEXc
 
Want to support NYAC? Check out their fundraisers here https://t.co/gewYV6XiYo https://t.co/nXESqznMOq",HOPEworldwide,3
94,2021-07-31 16:00:43+00:00,1.4215E+18,"__uly 15-18 a team of 25 US-based volunteers traveled to San Pedro Sula for the 23rd Community Service Brigade to Honduras.
 
This community has been hit hard by the COVID19 pandemic and two devastating hurricanes in the same week in the fall of 2020._ - Dave Tomlinson

#hopeww https://t.co/EMKRubIiD1",HOPEworldwide,3
95,2021-07-30 21:36:20+00:00,1.42122E+18,"A recent study found that approximately 85% of respondents in Delhi had not earned income from their main job since the Coronvirus began in India.
@Teleperformance @HOPEworldwide (1/2)

#DefeatHunger #India #HopeWW #Teleperformance #FeedtheChildren https://t.co/OmLkFoNWIE",feedthechildren,3
96,2021-07-30 21:36:01+00:00,1.42122E+18,"Thanks to donations from @Teleperformance and the partnership of @HOPEworldwide, we will provide nearly 10,000 individuals with food in and around Delhi, Mumbai, Bangalore, Chennai, and Pune. (2/2)

#DefeatHunger #India #HopeWW #Teleperformance #FeedtheChildren https://t.co/8ffKCtBl15",feedthechildren,2
97,2021-07-29 16:00:44+00:00,1.42078E+18,"We had an incredible interview with Santiago Rios and other GSI alum this past Monday! They shared stories from their time on GSI as well as the impact that GSI had on their lives since.

Check out the full video here: https://t.co/eQKJVaQIWn
 
#hopeww #hopewwvolunteercorps https://t.co/MxP77dag6m",HOPEworldwide,2
98,2021-07-28 14:01:04+00:00,1.42038E+18,"This is from our US Volunteer Training __ow To Honor Your Neighbors_ Dignity When Donating."" If you missed it, we__e uploaded it to our YouTube channel for you to watch! Click here: https://t.co/2Fc0ZMu37c.
 
What do you want to learn from the event?
 
#hopeworldwide #hopeww https://t.co/xjAXmiyqp9",HOPEworldwide,2
99,2021-07-26 14:00:56+00:00,1.41966E+18,"Join us on Instagram LIVE: TONIGHT @ 7 pm EST/4 pm PST as we interview three NYAC members: Mikel Perez, Katrina Arcellana, and Lola Oke. https://t.co/0Bf0zbF45a
 
You don__ want to miss this!
 
#hopeww #hopewwnyac #nyac https://t.co/zgGbQbAjob",HOPEworldwide,2
100,2021-07-25 14:00:33+00:00,1.4193E+18,"__ So encouraging to see the work being done HOPE worldwide Ecuador as they seek to serve alongside their local community. __

#hope #hopeworldwide #hopeww #hopeworldwideecuador https://t.co/fAtcUNr0zx",HOPEworldwide,2
101,2021-07-24 14:00:27+00:00,1.41893E+18,"We had an incredible interview with Hannah DeSouza and other GSI alum this past Monday! 

Check out the full video here: https://t.co/Go6Kp6dgzV

#hope #hopeworldwide #hopeww #gsi #hopewwvolunteercorps https://t.co/4WRH4YcXs7",HOPEworldwide,2
102,2021-07-23 14:00:24+00:00,1.41857E+18,"_NYAC SLA Takeaways_§Ø

Karson Baldwin shared with us what he learned from HOPEww NYAC Servant Leadership Academy.
 
Want to support our NYAC members? Check out their ongoing fundraisers by clicking the link: https://t.co/gewYV6XiYo.
 
#hopeworldwide #hopeww #hopewwnyac #nyac https://t.co/3CuajiE2Mp",HOPEworldwide,2
103,2021-07-22 14:01:02+00:00,1.41821E+18,"Five ways that you can implement the training that we had at our __ow To Honor Our Neighbors_ Dignity When Donating_ event!
 
Want to go back and watch the event? It__ on our YouTube channel right now! Click the link to go watch: https://t.co/RXyyd0RnFa.
 
#hopeworldwide #hopeww https://t.co/AyCOCWibOo",HOPEworldwide,2
104,2021-07-20 19:00:19+00:00,1.41756E+18,"This is from our US Volunteer Training __ow To Honor Your Neighbors_ Dignity When Donating."" If you missed it, we__e uploaded it to our YouTube channel for you to watch! Click here: https://t.co/2Fc0ZMu37c.
 
What takeaways did you have from the event?
 
#hopeworldwide #hopeww https://t.co/lO9czWQv3B",HOPEworldwide,3
105,2021-07-19 14:00:56+00:00,1.41712E+18,"Join us on Instagram LIVE: TONIGHT @ 7pm EST/4 pm PST as we interview GSI alum (Matt Ruppert, Santiago Rios, &amp; Hannah DeSouza). https://t.co/0Bf0zbF45a
 
GSI applications are open until 8/10! Click here to apply: https://t.co/ruqyOoO3ip.
 
#hopeww #GSI https://t.co/1qntZFsbPb",HOPEworldwide,3
106,2021-07-18 14:00:25+00:00,1.41676E+18,"Check out these 3 takeaways from our NYAC Members to see what they learned during their time at their Servant Leadership Academy.
 
Want to support NYAC? Check out their ongoing fundraisers by clicking the link: https://t.co/gewYV6XiYo.
 
#hopeworldwide #hopeww #hopewwnyac #nyac https://t.co/jOvcc5dIkH",HOPEworldwide,3
107,2021-07-17 14:00:47+00:00,1.4164E+18,"This week kicked off four different trips: Tuscon HVC, La Misi√≥n HVC, Hawaii HYC, and Philly HYC! Earlier this summer we had our Seattle HYC and Daytona Beach HVC closeout!
 
Stay tuned for more updates from our 2021 HVC__!_
 
#hopeworldwide #hopeww #hopewwvolunteercorps https://t.co/FKa4XDMtSa",HOPEworldwide,3
108,2021-07-16 19:00:52+00:00,1.41611E+18,"Join us on Instagram LIVE: Mon, 7/19 @ 7pm EST/4 pm PST as we interview GSI alum (Matt Ruppert, Santiago Rios, &amp; Hannah DeSouza) to share the impact GSI has had on their lives.
 
GSI applications are open until 8/10! Click here to apply: https://t.co/ruqyOoO3ip.
 
#hopeww #GSI https://t.co/OW46wCu4SX",HOPEworldwide,3
109,2021-07-16 14:00:55+00:00,1.41604E+18,"__Did you miss our event __ow To Honor Your Neighbors_ Dignity When Donating"" last night?_•∫

Not to worry! We have uploaded it to our YouTube channel for you to go back and watch! Click here to watch it: https://t.co/HrlXEhbwYj.

#hope #hopeworldwide #hopeww https://t.co/MsnSerQ8MU",HOPEworldwide,3
110,2021-07-15 14:24:18+00:00,1.41568E+18,"__TODAY__

Join us for our US Volunteer Training on July 15th at 8 pm EST / 5 pm PST via Facebook Live! Register today for the event by clicking the link: https://t.co/8RR8pqtSNm

#hope #hopeworldwide #hopeww https://t.co/d7M0LOaQEQ",HOPEworldwide,3
111,2021-07-14 16:43:28+00:00,1.41535E+18,"__TOMORROW__

Join us for our US Volunteer Training on July 15th at 8 pm EST / 5 pm PST via Facebook Live! Register today for the event by clicking the link: https://t.co/AWK1CyMdU3

#hope #hopeworldwide #hopeww https://t.co/QD5yavcRx1",HOPEworldwide,3
112,2021-07-13 14:18:44+00:00,1.41495E+18,"Daphne Mall shared with us what she learned from HOPEww NYAC Servant Leadership Academy.
 
Want to support our NYAC members? Check out their ongoing fundraisers by clicking the link: https://t.co/xj8JNXxpBD.
 
#hopeworldwide #hopeww #hopewwnyac #nyac https://t.co/fMiCcjoVbv",HOPEworldwide,2
113,2021-07-12 19:57:26+00:00,1.41468E+18,"@Teleperformance, HOPEww &amp; @feedthechildren
have joined forces to support the most vulnerable communities in India during this ongoing, global crisis.

Read the full press release here: https://t.co/MlsFk4Nj9a

#hopeworldwide #hopeww #covid19 #india #covidindia https://t.co/KV4MPLjuJd",HOPEworldwide,3
114,2021-07-09 14:20:14+00:00,1.4135E+18,"Cameron Shelly, a current NYAC member, shared one of the impactful things he learned while on the HOPEww NYAC Servant Leadership Academy trip!

To support ongoing NYAC fundraisers, click this link: https://t.co/gewYV7eTPW.

#hopeworldwide #hopeww #hopewwnyac #nyac https://t.co/fIRMNav6rp",HOPEworldwide,2
115,2021-07-08 14:01:05+00:00,1.41314E+18,"__ONE WEEK AWAY__

Join us for our US Volunteer Training on July 15th at 8 pm EST / 5 pm PST via Facebook Live! Register today for the event by clicking the link: https://t.co/TmJZxerlWJ
#hope #hopeworldwide #hopeww https://t.co/YBQGZv8YGx",HOPEworldwide,3
116,2021-07-06 14:01:05+00:00,1.41241E+18,"@HOPEwwNYAC just finished their annual Servant Leadership Academy in Mexico learning about cultural humility, planning their passion programs, and serving alongside the local community in Tijuana with our local HOPE chapter.

#hopeworldwide #hopeww #hopewwnyac #nyac https://t.co/YDNeDkolDE",HOPEworldwide,2
117,2021-07-02 14:00:52+00:00,1.41096E+18,"_What do you think of?__

We love seeing your answers! Let us know in the comments what you think of when you think of the word __ope_! 

#hope #hopeworldwide #hopeww https://t.co/hLoeWrXJUA",HOPEworldwide,3
118,2021-07-01 14:00:22+00:00,1.4106E+18,"Would you like to be trained to lead a Volunteer Corps? Are you an 18-24 university student? Have you been on an HVC before? Apply for GSI!

Applications and recommendations are due August 10th. Click the link for more info: https://t.co/ruqyOowrTP. #hope #hopeworldwide #hopeww https://t.co/v33cXxyV27",HOPEworldwide,2
119,2021-06-19 16:00:43+00:00,1.40628E+18,"#HOPEww is proud to celebrate #Juneteenth, a holiday honoring the end of slavery in the US. It__ an honor to stand with our Black brothers and sisters. Over the past 30 years, God has allowed us to participate in the divine mission to inspire greater hope in a hurting world. https://t.co/XWOoQxqmMi",HOPEworldwide,3
120,2021-04-02 16:00:57+00:00,1.37801E+18,"Got your merch? Spread hope by wearing the latest HOPEww t-shirts, hoodies, hats and more at https://t.co/3os3C3aX0T. #HOPEww https://t.co/7rtApiqtGn",HOPEworldwide,2
121,2021-03-22 16:01:26+00:00,1.37403E+18,"Today is #WorldWaterDay, and this year__ goal is to generate a global, public conversation on social media about how people value water in different contexts. Learn more about HOPEww__ partnership with Wine to Water here: 
https://t.co/OXsQd3n4Lp. #hopeww https://t.co/jS1D8xKXoy",HOPEworldwide,3
122,2021-03-17 16:02:05+00:00,1.37222E+18,Frank Descotes brought up some very thought-provoking &amp; important questions during a recent lesson for the European HOPEww Conference 2020. Check out what he says are five characteristics the early church demonstrated. #HOPEww #serve https://t.co/H6ImjRft3M,HOPEworldwide,3
123,2021-03-04 17:01:04+00:00,1.36752E+18,"In November 2020, several typhoons wreaked havoc in the Philippines, affecting several million locals. Since then, HOPE worldwide served 5,363 people with food, water filters and other aid. Read the full update: 

https://t.co/5DGzRL7mvQ

 #ulyssesph #disasterresponse #hopeww https://t.co/6be2QWaiVI",HOPEworldwide,3
124,2021-03-03 17:30:44+00:00,1.36717E+18,"After almost a year since the reminder to __e Still,_ we are pleased to share another original spoken word by Lindsey Dominguez. We hope it is an encouragement to keep serving, from backyard to food pantry, and inspire greater HOPE. #hopeww #spokenword #serve https://t.co/ifkxJ70d2T",HOPEworldwide,3
125,2021-02-24 17:01:04+00:00,1.36462E+18,"It is with great sadness that we share that our sister, Mary Thurman, has passed away. Mary was a beautiful lady inside and out and was a key leader of the HOPEww Columbia (SC) Chapter. She will be dearly missed. #hope #hopeww https://t.co/9qLpkCQTE1",HOPEworldwide,2
126,2020-08-09 18:00:54+00:00,1.29252E+18,Sharing from our Church leaders in Lebanon. So real and powerful. Please keep Lebanon in your prayers. Here is a link to give help with food and water for those in need.   https://t.co/TsaxIFfzwL ____ #scvcoc #laicc #ICOC #HOPEww  https://t.co/wc6lRbChPg,scvcoc,3
127,2020-05-13 21:59:06+00:00,1.26069E+18,"@johnkrasinski @somegoodnews @LimebackArt Here__ @somegoodnews from 3 teens who organized a virtual benefit concert for those going hungry in quarantine. They raised over $122,000 in 1 hour!!
#SingHOPE #SGN #COVID19Relief #HOPEww @johnkrasinski #HOPEwwNYAC https://t.co/w7HH8ltoTX",RussHargrove,2
128,2020-05-13 14:34:18+00:00,1.26058E+18,"@somegoodnews Thank you for bringing hope to people! Here__ @somegoodnews from 3 teens who organized a virtual benefit concert for those going hungry in quarantine. They raised over $122,000 in 1 hour!!
#SingHOPE #SGN #COVID19Relief #HOPEww @johnkrasinski #HOPEwwNYAC https://t.co/gTaiVHMXak",RussHargrove,3
129,2020-05-06 00:25:44+00:00,1.25783E+18,So happy to see the service of HOPE worldwide highlighted on Sing HOPE #hopeww.org/singhope please donate https://t.co/rPHYd9DAGF,atsjax,3
130,2020-02-25 21:15:21+00:00,1.23241E+18,"https://t.co/Vabw7ra3Rq
Donate bitcoin to HOPE Worldwide
@HOPEworldwide
#ChangeTheWorld_and_#donate_#bitcoin to_#charity_&amp;_#nonprofit_#organisations

#Donatebitcoin__#donateabit_#btc #CryptoForGood
#HOPEww #BringingHope #ChangingLives #addHope",bit_org,3
131,2020-02-21 18:12:48+00:00,1.23092E+18,Congratulations HOPE Scouts Jacksonville troop#68. Thanks to Delgados for leading the charge #hopeww #impactingyouth4good,hopewjax,2
132,2020-02-18 18:49:19+00:00,1.22984E+18,Black History Month is a time to reflect on the great victories of the past and celebrate the many accomplishments to come! Here is our amazing memory with Nelson Mandela a hero of unity! #HOPEww #BringingHope #ChangingLives #BlackHistoryMonth2020 https://t.co/CMYUisPoVW,HOPEworldwide,3
133,2020-01-27 20:24:06+00:00,1.22189E+18,Love Hope Worldwide!! #hopeww https://t.co/vBste7yfYJ,lovgren_doug,2
134,2020-01-19 06:17:53+00:00,1.21878E+18,HOPWww Day of Service at Carousel Ranch with our Church family and community. So much fun rolling up our sleeves and working together! #scvcoc #Santaclaritachurchfamily #purpose #Hopeww #Hopedayofservice #Hopeday #hammertime__ #loveourchurch #carouselranch #equestriantherapy https://t.co/v0zLFv3SBx,scvcoc,3
135,2020-01-18 23:19:38+00:00,1.21867E+18,"Grateful we had the opportunity to serve those in need along side so many BIG hearted volunteers
#HOPEww #NOBA #NotOnBreadAlone #DowntownDenver #MLKservingDay #HOPEww 
Thank you Vu for being an Amazing Leader!!! 
@HOPEworldwide @denverchurchorg https://t.co/62kQnrp7DK",MJAnton,2
136,2020-01-04 22:32:02+00:00,1.21359E+18,"As we grow our micro-lending business, this is a truism I believe: Entrepreneurship can be the antidote to poverty https://t.co/AxwqKBcvpb
#entrepreneurroadmap #HOPEww https://t.co/dKhrwZLgYW",thnqninjas,3
137,2019-09-02 14:00:01+00:00,1.16852E+18,"HOPEww is throwing it back this #LaborDay to 2016!
Check out this awesome video, produced by our partners at Kidogo, covering our wonderful volunteers serving Louisiana flood victims over Labor Day weekend in 2016! 
#LaborofLove #HOPEww
https://t.co/lzztZjeGxp",HOPEworldwide,2
138,2019-07-01 19:46:13+00:00,1.14578E+18,We also had a very successful blood drive along as our HOPE worldwide project! @HOPEworldwide @okblood #hopeww #hopeworldwide #hopewwokc #hopewwokchapter #oklahomabloodinstitute #okc #okcchurch #oklahoma_ https://t.co/GBrCw1VU9H,OKCChurchNow,3
139,2019-06-26 23:55:13+00:00,1.14403E+18,So grateful for this grant from YUM! (KFC) and support from other key partners. Together these partners are helping HOPE worldwide respond to Cyclone Idai in Mozambique. Thank you! ____ #MOZHOPE #HOPEww #GiveHOPE: https://t.co/jbGCFvUbIS https://t.co/4L7oBIGAhG,HOPEworldwide,2
140,2019-04-06 16:50:10+00:00,1.11457E+18,"HOPE worldwide mobilizes volunteers and supplies to help people in crisis. Give today and a generous friend of Hww will match your gift! 

https://t.co/X4ZsC4zOBP

#GiveHOPE #HOPEww",RussHargrove,3
141,2019-01-22 15:48:56+00:00,1.08774E+18,Service opportunity!! #serve #homeless #blessingbags #hope #hopeww #hopeworldwide #hopewwokc #hopewwokchapter https://t.co/qIcUMxJSdP,OKCChurchNow,2
142,2018-12-15 12:00:18+00:00,1.07391E+18,The giving tree gifts from our HOPE worldwide holiday helpers were delivered yesterday. Thank you to all who participated!! #hopeww #hope #hopeworldwideokc #hopeworldwide #hopewwokc #give #giving #saturday https://t.co/tVQMrNWcdt,OKCChurchNow,3
143,2018-09-21 01:39:44+00:00,1.04295E+18,Thank you Jax Church and HOPE worldwide Jacksonville Chapter for your generous donations which are heading north to Savannah to be shared with NC flooding victims.  The Car is PACKED!!  Thanks for the teen help Ben. #jaxchurch #hopeww,hopewwjax,3
144,2018-09-17 01:32:05+00:00,1.0415E+18,"Great fun for an even greater cause!

#hopeworldwide #hopeww #fundraiser #africanculture #africanfood #afrolatin https://t.co/jycsOVlAZj",BessieKaine,3
145,2018-06-25 14:20:41+00:00,1.01125E+18,Incredible timing serving children with Hope Worldwide for Africa #HOPEWW https://t.co/Hk3xeTtyHu,strivera3648,3
146,2018-05-03 21:18:50+00:00,9.92152E+17,Honored &amp; Excited to produce Sling Bags for @HOPEworldwide @CJHopeScouts Hope Scouts Troop 1 &amp; Troop 7 #HopeScouts #Troop1 #Troop7 #HOPEww #JesusSurfedApparelCo https://t.co/9KIGhhYkkX,JesusSurfed,3
147,2018-02-23 18:42:09+00:00,9.67107E+17,"They still need hurricane relief help!!
Please give generously or just be on the newsletter. Pass along to friends https://t.co/btcil4EkXc #charity #donate #hopeww @hopeww",DeepBrightBass,3
148,2017-12-24 03:53:37+00:00,9.44778E+17,"Friends, i just sent gifts to support my favorite #charity #HOPEww via  @gooddler. Support them too. https://t.co/VPvthlSTih",fetati,3
149,2017-10-03 13:22:17+00:00,9.15205E+17,"Friends, i just sent gifts to support my favorite #charity #HOPEww via  @gooddler. Support them too. https://t.co/FT8yK3cEQm",LeCros1,3
150,2017-10-03 11:16:35+00:00,9.15174E+17,"Friends, i just sent gifts to support my favorite #charity #HOPEww via  @gooddler. Support them too. https://t.co/tjp7ejnStU",gabriel0702,3
151,2017-10-01 19:13:14+00:00,9.14569E+17,"Purchase #gifts via @gooddler for #HOPEww to cover their basic needs. Do good, be #GOODdler https://t.co/TnKAJcHEky #HelpUShelp #PuertoRico",olgasacasa,3
152,2017-10-01 03:41:32+00:00,9.14334E+17,"Purchase #gifts via @gooddler for #HOPEww to cover their basic needs. Do good, be #GOODdler https://t.co/bA4CPcT6RS #PuertoRico #Help",olgasacasa,3
153,2017-09-30 16:52:37+00:00,9.14171E+17,"Friends, i just sent gifts to support my favorite #charity #HOPEww via  @gooddler. Support them too. https://t.co/EZhikp73KT",hdlbarnes123,3
154,2017-09-19 18:17:17+00:00,9.10206E+17,"SUPPORT Hurricane Relief-$6.50 of each product sold Donated to @HOPEworldwide #SurvivedIrma #HOPEww #HurricaneRelief
https://t.co/rb58bHW8lU https://t.co/oUvJnvo4sT",MJAnton,3
155,2017-09-03 20:18:18+00:00,9.04438E+17,Hope Worldwide #Hopeww #Con√©ctateCambiaCrece #SomosyVamos https://t.co/BkKKDS4EmN,SomosyVamos,3
156,2017-08-27 22:58:41+00:00,9.01942E+17,"King of Pop! #HOPEww
https://t.co/r8Nd4FflOy",marcelhall,3
157,2017-08-22 20:53:54+00:00,9.00099E+17,"Props to HOPE Worldwide for the work throughout the years #HOPEww 
https://t.co/eiseOqINGG",marcelhall,3
158,2017-08-21 21:14:03+00:00,8.99741E+17,"I was on HYC 2002 #HOPEww 
https://t.co/HwcYvFPm6Q",marcelhall,3
159,2017-08-16 22:36:55+00:00,8.9795E+17,Have an impact in a child's life through the HOPE Saturday Academy this Fall! #SatAcademy #HOPEww https://t.co/U94ggdj14F via @YouTube,marcelhall,3
160,2017-08-16 21:20:39+00:00,8.97931E+17,Join us in having an impact with the youth &amp; in the community #SatAcademy #HOPE #HOPEww https://t.co/4QM5YHOSd9,oc_teenministry,3
161,2017-07-28 20:36:10+00:00,8.91035E+17,"Friends, i just sent gifts to support my favorite #charity #HOPEww via  @gooddler. Support them too. https://t.co/H2w4Va5bSA",fetati,3
162,2017-06-13 20:30:04+00:00,8.74726E+17,"Today we're looking back at 25 years of amazing volunteerism from the #HOPEww community. 
Check out the video here! https://t.co/zYYfImWRrB",HOPEworldwide,3
163,2017-06-08 21:00:11+00:00,8.72921E+17,"When disaster strikes, #HOPEww makes a difference. Check out this short video to see how HOPE helps, every day.
https://t.co/nhJJme87Wv https://t.co/YKjHcH0bzF",HOPEworldwide,3
164,2017-06-06 21:00:08+00:00,8.72196E+17,"For 25 years, #HOPEww has been changing lives. Celebrate with us as we move into the future together.

https://t.co/DKsIV0hsMe",HOPEworldwide,2
165,2017-05-15 16:40:04+00:00,8.64158E+17,Vote for me to be on the 2017 November cover of @MensHealthMag #mhguycontest #ricefootball #hopeww #anw https://t.co/bZzm6A1JGw,thegabebaker,2
166,2017-04-18 21:07:12+00:00,8.54441E+17,"Hey everybody, we got Robert on Twitter!!!!  Follow him as he follows Christ! #Hopeww #Hope_worldwide #letsdothis https://t.co/RE0QHuTM4U",HOPEworldwide,2
167,2017-04-17 22:33:24+00:00,8.54101E+17,#oneday #HopeWW hope_worldwide's photo https://t.co/PXblzV27gb,SomosyVamos,2
168,2017-03-09 17:03:43+00:00,8.39884E+17,"Pacific Southwest Evangelist Retreat #somosyvamos #HOPEWW 
A time to humble and examine our hearts, build... https://t.co/O1IthnZ8KY",SomosyVamos,2
169,2017-01-03 22:39:40+00:00,8.16414E+17,Interested in serving the poor or inspiring others? Check out local Hope worldwide chapters near you for opportunities. #volunteer #hopeww https://t.co/sf0z9ZlgOk,disciples_today,2
170,2016-12-26 22:00:49+00:00,8.13505E+17,"HOPE Worldwide is Hiring a Communications Officer! See link to apply today. 
#hopeww #jobopp #disciplestoday #icoc https://t.co/dqvKcmOdP9",disciples_today,2
171,2016-12-23 00:01:03+00:00,8.12086E+17,Give the gift of HOPE! A great opportunity to sponsor someone for a Hope Youth Corps community service project! @HOPEworldwide #icoc #hopeww https://t.co/H5xjKJwRxT,SouthBayChurch1,2
172,2016-12-22 23:54:21+00:00,8.12084E+17,"_Give the Gift of a HOPE Youth Corps Scholarship!  #sponsor #bestgiftever
#hopeww #icoc #disciplestoday 
https://t.co/tK6duBitnX",disciples_today,2
173,2016-12-16 10:26:30+00:00,8.09706E+17,On Moz TV spreading the love.#3rddrive #hopeww #mozhope https://t.co/Fg7xXgQdD2,ChristianRay,2
174,2016-12-16 10:25:59+00:00,8.09706E+17,On Moz TV spreading the love.#3rddrive #hopeww #mozhope @ Teatro Gungu https://t.co/838NyuOn3A,ChristianRay,2
175,2016-10-28 16:46:36+00:00,7.92045E+17,@HOPEworldwide How is Haiti after the hurricane? Thank you for your work after the Earthquake. Other charities failed them. #Hopeww,LibertyMom1515,2
176,2016-10-03 16:08:44+00:00,7.82976E+17,"Announcing the 2017 Hope Youth Corps &amp; HSC Programs!
https://t.co/Vr0Kc4KZKG @HOPEworldwide #hopeww #disciplestoday #icoc",disciples_today,2
177,2016-09-06 18:56:20+00:00,7.73233E+17,"Serving with a cheerful heart! Let's join Titus Azad at the HYC Philadelphia.
#hopeww #hyc #disciplestoday  https://t.co/UhASUWg4hT",disciples_today,2
178,2016-08-07 14:07:40+00:00,7.62289E+17,"Pip sharing about her trip to Zambia &amp; her work there with HOPE Worldwide. She's known as ""Pepsi""!  #HOPEWW #tvcoc https://t.co/enQiIVjN7h",tvcochrist,2
179,2016-08-04 23:01:20+00:00,7.61336E+17,Un corto documental de Hope Youth Corps Chicago #somosyvamos #hopeww #hyc... https://t.co/HNkXN8xVfY,SomosyVamos,2
180,2016-07-15 23:47:45+00:00,7.541E+17,BIG THANKS to everyone who donated to #HopeWW it means more than you know!!,Caram_Alan,2
181,2016-07-13 22:38:40+00:00,7.53358E+17,@JohannaBronana and I got a bikeathon this weekend and I've done nothing to prepare besides be a phenomenal athlete. #Hopeww,Caram_Alan,2
182,2016-03-28 15:09:04+00:00,7.14469E+17,Help us raise money to house homeless people in London. Your ¬£s can make a difference #TwoStep #Homeless #HOPEww  https://t.co/OYd4oD2IAH,TheaterVisions,2
183,2016-03-20 05:57:03+00:00,7.11431E+17,New CEO Robert Carrillo teaches southwest church leaders about what #hopeww has been doing and_ https://t.co/oXaKVNtUep,3MENchairez,2
184,2016-01-24 18:32:39+00:00,6.91328E+17,Not sure who lucky family #4 is but I stuck a bunch of sugar for the off brand cereal. #HOPEww #FoodDrive https://t.co/zIevqeXkY8,Caram_Alan,2
185,2016-01-22 18:20:47+00:00,6.906E+17,People from all over the #Pacific gathered in #HNL #Uh #ndptc #HopeWW working #peace #DRR building #resilience https://t.co/lsT1CaH5LA,karlekim,2
186,2015-11-06 23:44:09+00:00,6.62778E+17,@HOPEworldwide International Day of Giving Sun  Nov8th #IDG2015 #HopeWW #SomosyVamos https://t.co/hLC7kwqwzU https://t.co/cQhgaF5qOO,SomosyVamos,3
187,2015-10-21 05:12:28+00:00,6.567E+17,"aiHitBot: Jul 25 - Oct 18 #USA
#HOPEWW (https://t.co/G0xtMiRgjn) appoints new #CEO, Robert Carrillo
https://t.co/2A53GwW1P2",dobarsky,3
188,2015-10-13 18:02:19+00:00,6.53994E+17,"""IMAGES OF HOPE"" Photographic Exhibition opened on Sunday @HenleyBSchool until Sat 7/11 #HOPEww #ImagesOfHope http://t.co/nCS7ypeQJR",HOPEimages,3
189,2015-08-23 03:21:55+00:00,6.35291E+17,Representing Lakota West in the beautiful Guatemala City!! #westpride #HOPEww @westfirebirds @FirebirdTweets http://t.co/SDq69D1lEd,meghan_sever,3
190,2015-06-15 23:11:39+00:00,6.10585E+17,Got another box of maternity clothes donated for #HopeWW this is awesome your awesome everyone is beautiful! http://t.co/eEdgL75V1J,Caram_Alan,3
191,2015-04-29 04:32:15+00:00,5.93272E+17,we liked this photo so much we made it into a poster to bring in new members. #NYAC #hopeww #wewantYOU http://t.co/hQOYtOu3CL,kitlakey,3
192,2015-02-24 20:34:38+00:00,5.70321E+17,"Summer HOPE Youth Corps!! Teach English China, serve in Nairobi, Kenya, or volunteer in Jakarta, Indonesia!: https://t.co/rsNUjgvav4 #HOPEWW",rvYoPro,3
193,2015-01-19 23:19:12+00:00,5.57316E+17,"Combined with the other volunteers, we were able to have a great impact! #HOPEww #AmericanRedCross",OKCChurch,3
194,2015-01-19 18:28:03+00:00,5.57243E+17,@debbyoga Just did yoga with Deb @Newark Yoga Movement #HOPEWW #MLK National Day of Service #MoveItNation,iamdrpatti,3
195,2015-01-19 15:45:54+00:00,5.57202E+17,Me &amp; my Boo at #MLK National Day of Service #HOPEWW #giveback #Newark http://t.co/TpeZnNWDoq,iamdrpatti,3
196,2015-01-17 19:47:01+00:00,5.56538E+17,Productive day volunteering with the #RedCross and #HOPEww  for the #MLK Day of Service. http://t.co/jtYlbqYVC4,gnslngr45,3
